Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location,Community Areas
13314f276240abcfd3de38764a14724038a14221,c9fdb24fb51d65c55b582a50127eb7a43cd363160be52fc4480855231de048808db26b1ca30ca0e32218bbf94e9e10c3674cc61d206f4519a0dd0eb6e94049c8,11/04/2013 05:30:00 AM,11/04/2013 05:30:00 AM,60,0.1,,,,,3.45,0.00,0.00,0.00,3.45,Cash,Taxi Affiliation Services,,,,,,,
21c2f70d21a72219985abdec9e48fe4c8f393e67,d227267f2ecc06b906db9813671d5c14b2ca025df56515ac2b4b04392cd8c85131cbc127ed096ddb1a3390e8134e44a34c4ba6f5084bad5a54fd0dd653cb6888,06/27/2016 06:15:00 PM,06/27/2016 06:15:00 PM,720,2.27,,,,,9.75,2.00,0.00,0.00,12.25,Credit Card,,,,,,,,
4c94cf911919453beeb6b75a85af4a6256bc7d48,059bda2b6b156207134204beed08bb2b9d3c3643c60e1cdac128bda987ff5e8441c9bd70cacbd174ef9e9a95d5a032353c0d59082e991ae48832166275794316,02/09/2017 06:30:00 PM,02/09/2017 06:30:00 PM,180,0.5,,,,,4.50,1.00,0.00,0.00,6.00,Credit Card,,,,,,,,
1aac889396d2585595b35c78901dfa23359b3a58,3767536e5623ed437fc50a5f0dc6be0167a94654b789b1c2d97ddf6cf07c49e40acfc0b6f57a9a064ebb87d95ec78527ed7ebadd68f53d0f4909562e1c70a8a7,06/21/2017 06:30:00 PM,06/21/2017 07:30:00 PM,3360,17.7,17031980000,17031320100,76,32,45.00,9.80,0.00,4.00,59.30,Credit Card,,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),75
729ba05e5f87893726dd95fb79511cb949a0a82e,03c67b5eed6a093260975d862d6b318336190cfef635603313667a42d8697ccd79c74d84866d87b4927e3fa82ff8a8cd96478857676b44895fa3f18e73618c3e,07/21/2013 10:15:00 AM,07/21/2013 09:30:00 AM,,0,,,,,12.45,2.49,0.00,0.00,14.94,No Charge,Chicago Elite Cab Corp.,,,,,,,
fef2d55a72b434483b0bf5eb8611ff11d6e5265a,d1cb0b38e64d922ac1b61791a9cc03cd203fee1cfbef8603c9338a022a77bf1c3af31f35fa05f621ca49205050a82a34e9986646073dcb5a832fbaacefd06958,10/25/2014 03:15:00 PM,10/26/2014 12:00:00 AM,31320,1.2,,,,,6.85,5.00,0.00,0.00,11.85,Cash,,,,,,,,
4bf5620efe14484223ed09f23db75272cc1c405a,d5a8832e75854d5aa0c37f5a4531b2418b77bfd392ef3621ceecdd90e94e2cc21bbd53733424dcf35ea26b1bdc9d705094d4b3553346544e1e7851d4aaffa0cb,01/11/2013 09:45:00 PM,01/11/2013 09:45:00 PM,420,1.2,,,,,6.05,0.00,0.00,1.00,7.05,Cash,,,,,,,,
5afe08092e085e2dce3d8b8099994f32403373f2,d38f68b40cd4c7fc4c2686543e8849d19a06ba32445738a555a00e48c5bf3030e17af05fa4d7b1df42bb9f007cabdc5745efae737a47935df7915af7a3f8b428,07/01/2014 11:30:00 PM,07/01/2014 11:30:00 PM,540,0.23,,,,,8.45,2.00,0.00,0.00,10.45,Credit Card,,,,,,,,
e5ec60c80d751294d6262388a969207a13ba11c0,e83802884cd6609b0e4f3a8e0549c08d6fa0e0cd2a54ceefc4129b6c68c1eeab594fdd8ee6b871a41d93a3a61bca33e3a9d1a85d8780c7852b44de7fe440c710,06/22/2017 06:30:00 PM,06/22/2017 06:45:00 PM,660,1.2,17031839100,17031081600,32,8,7.50,0.00,0.00,0.00,7.50,No Charge,Dispatch Taxi Affiliation,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.89207264,-87.62887416,POINT (-87.6288741572 41.8920726347),38
11f57a6ca84c9ed774d8e02cab9dd0b847dc8d8d,8d655a5bb11a374799a257a209ee9f76ab506dba3535fc6df04cfa697a4274cfa09bdf41e9e4bf02dedd2ddf7044d32af9544749cea4422727533906dd35b391,04/07/2013 12:45:00 AM,04/07/2013 01:00:00 AM,1200,0,,,,,12.25,5.00,0.00,1.00,18.25,Credit Card,Dispatch Taxi Affiliation,,,,,,,
f655780402541d6cb24b4718fa26026841c83d96,425e202a5824f746b4995f306d3df820130162c90e81e37c628ccb4b134f6859e9beb5f044e9b9da0e445ee9d0203a7e2ba1a2b2810148681b4123292eb3b258,04/20/2016 04:45:00 PM,04/20/2016 04:45:00 PM,0,0,,,,,8.75,1.75,0.00,0.00,10.50,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
4e087903b17af09046fd05dc4af279aa3bde049a,4f90dea191ae26f1e7c8f104591e5d5f0922355602126cc38c02a967c8d94471047fd224b26eb5a991cf2a7860485b83c38637887bb43c59f48edfb9913babd9,06/27/2016 05:00:00 PM,06/27/2016 05:15:00 PM,960,1,,,,,9.00,0.00,0.00,0.00,9.00,Cash,,,,,,,,
5ab81dec20e0a08e1b0c95ae7a6af8366de5fbf1,1e4ba7f6a2c79ac2220073aa7006dd757feed6b12d4a402b0c803a964fe73104cdbebf1f9062017e384c3fce45f7b118ebe2d3a85c91f2345a9ff5f88b7921a3,06/16/2017 10:00:00 AM,06/16/2017 10:00:00 AM,428,1.74,,,7,8,7.75,0.00,0.00,0.00,7.75,Cash,,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),68
46dd2f3012b4e7586aa3f966608550538faac311,c58aa70bab19decb5077c46ae3335717f0bf219a1adb7c1a5067f78b12d94915e2058274ab4356b72925309396a77cfba36c2098b8195fe6c1b1c20fe8ba563d,12/12/2015 05:00:00 PM,12/12/2015 05:00:00 PM,0,0,,,,,16.25,3.25,0.00,0.00,19.50,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
2e8f365ad17c951df078e88ad8f38c29b1770aa4,45edad7ba091c509fcc77bad5cd772bd8eaf202bcedd4d5da0cb08dba9ce8999e603a8268436865ab3cd3ce9fe4351515d1bc7cac10e4dd7b5a5a6ec831f9c32,06/27/2017 06:45:00 PM,06/27/2017 07:30:00 PM,2280,0.8,,,76,,37.25,8.65,0.00,6.00,51.90,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),,,,75
6ffaa4f9b67dba52b3dcb1a5dda3bf9e161b6b2d,aeb01d8a0fbbcb02934705b400cfa335ebb0cd11f405359cdec296b02a9592bfca5df132daef715b28cc157a8c31c5458e2890f4f1f45e2c21c6472706b976f9,04/28/2016 10:00:00 AM,04/28/2016 10:00:00 AM,0,0,,,,,5.75,1.31,0.00,0.00,7.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
140e48e573b17f29450fc5c4af20eaf107bc23c2,1c114e5643a23a88fbb15ccfb348e3701da56499e231177fa2ab51e8309999c3c4151aae23c35ef71714d795617461da4a5ae67928973dc634075ed5add22ec7,04/11/2014 09:15:00 PM,04/11/2014 09:15:00 PM,0,0,,,,,16.45,3.29,0.00,0.00,19.74,Credit Card,T.A.S. - Payment Only,,,,,,,
6f63d0b10cb259f4f7294f54f0a0411a213ac24b,4c8b6783201bdc422fd78043aceeea92a005af4c37bba75557fec78e817ed60d9842b167724bc63a2dcd7368b4d467b0ed2da2025f36e7749fbf3d1e42735083,03/04/2016 11:30:00 PM,03/04/2016 11:45:00 PM,720,0.1,,,,,9.00,3.00,0.00,0.00,12.00,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,,
cdd5f07d64734bb40c4acfc62fe7267d29b3dca3,a980aa297bf4515938aa6f2419f5b4f6e820f826e9e859c4752ba625fa809daa2814aa706fa339aaa2b09b51d5d47d4b2d0e3477d2d8218e21aaf62388cbd28e,12/25/2015 03:00:00 AM,12/25/2015 03:15:00 AM,1320,11.6,,,,,29.00,4.35,0.00,0.00,33.35,Credit Card,,,,,,,,
7d0eadf66fbcd0c8f005625001f6e9b0f07d1742,8abbb35e4243b2c590b027d424e6552a61356f54609f161ee910a3ea7435204298a60907247ed4a12c070e53455ba95d3a03424844a8bc1741806917679a7a60,07/28/2014 08:00:00 AM,07/28/2014 08:00:00 AM,0,0,,,,,35.85,7.17,0.00,0.00,43.02,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
406f96b149e9527d277028e0b86310cce2bdb0be,a0a8a75dabc5aa83f6cf4f7bcfff21e7f84abd4cda6facc9006e3c5e26c0c529461d07e2bd7cd65562ae1dfda44bfb5b386badc353e88f0f373ff7e0c802b8da,03/20/2014 03:15:00 PM,03/20/2014 03:15:00 PM,0,0,,,,,14.00,0.00,0.00,0.00,14.00,Credit Card,T.A.S. - Payment Only,,,,,,,
68275599494f292a89072e91b644f282441dca97,e97ef67203b14211263c16212219219f459bb9a4ab4f52975b1ce12722b34adab3e1571a0291e3662b2e2991fb87fcadc444044c94763f5b03c8723192ba5fd5,12/23/2013 02:00:00 PM,12/23/2013 02:15:00 PM,540,2.3,,,,,8.25,0.00,0.00,0.00,8.25,Cash,,,,,,,,
cef627262d39b5a2f2a3a6064b95166ba290f2a7,d0cd60cfd2405562733ddd1ea3aba9be5ce4f20bc622c57029350c1d6e68bd1408f0916305edc1ade79275bd4022b980e22729ac9ca7f859864e8e02d6afc3f8,06/02/2017 12:00:00 PM,06/02/2017 12:15:00 PM,945,2.71,17031839100,17031330100,32,33,11.50,2.60,0.00,1.00,15.60,Credit Card,,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.85934972,-87.61735801,POINT (-87.6173580061 41.859349715),38
594a14b2c2b070fef4b1d386d16c725e9b2b3ef6,673a6831cc0a9212083eca686538a14f8908d60c865f9b327e3ca43975799f6af78f4913200ee69b43220e7993c7101cd76374c76a89d83d67283204b9d61186,12/20/2014 11:45:00 PM,12/20/2014 11:45:00 PM,0,0,,,,,6.45,1.61,0.00,0.00,8.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
458b951a71ad9424f963ac8200f2b3ebdc5bf32b,2efe41563d64941f3f5f6500001b6b3dbc499715da6a6f6ff9fd883f5fce41d988fab1d166f705f20cc125dd9944df17bebe6fc970cf78790a6b13b57973f3b7,06/14/2016 10:15:00 PM,06/14/2016 10:15:00 PM,0,0,,,,,16.75,3.25,0.00,0.00,20.00,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
2915ad89ff83b2d24bfb99cd221a833cad040f62,19e328e9f2c78d3e634174861a25b68e4661cca381c58ffed436118c9e5dc80d285fd7297babc80e346795d919c974256fde92351aa7ed1b994edd2d31e37e8a,11/15/2015 12:45:00 PM,11/15/2015 12:45:00 PM,0,0,,,,,40.05,8.01,0.00,0.00,48.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
1f9380cdb9b01590695874ccdd886d00192af65b,1ada1b0db4c89ff798c9c99c02166793001d4a68c2a97c930700a1e53560e7c72e216d5d00e00de48aa5cbe108432a4ef33d8cfa3ceda14dead712e0932a590b,08/15/2016 10:00:00 PM,08/15/2016 10:00:00 PM,0,0,,,,,8.50,0.00,0.00,0.00,8.50,Credit Card,Taxi Affiliation Services,,,,,,,
6b6e9f9c196b5e6adb35bb80c7e1959e7686a177,f2e7a69e24f5c5d84d73f993ff58efb63f7c24c84185345a3c6ba3c493e81b9de27d9c6fc6e2da09d569599efbe6c89247d132d5c9206eb049c650384e8470d6,12/16/2015 11:45:00 AM,12/16/2015 11:45:00 AM,480,0.93,,,,,6.25,0.00,0.00,0.00,6.25,Cash,,,,,,,,
20927bf53fc6d9cafd15daa4cffb685442137639,8d9a2218e0a2c8ae95ec61ac346b42b4e2fe21c484c89d40508e1c548115bec19469e802815c5429be466bf7690d2594beeb897fb37f27d86836b76c98b98cc3,11/15/2015 01:30:00 AM,11/15/2015 01:45:00 AM,720,0,,,,,14.25,2.00,0.00,0.00,16.25,Credit Card,T.A.S. - Payment Only,,,,,,,
9fe607ec6861178a09a453efec9341b78a1eea53,ff097593e973809c21672f451538a517b2445605cdbd656617ceb0d85ddb3eaea7ac5d6fd4363eb6a8cbc8ff1302e39ad28f6a5ec5dd2da1951698ade4790e0c,07/21/2017 11:15:00 PM,07/21/2017 11:45:00 PM,1620,13.9,17031980000,17031832000,76,6,35.50,10.05,0.00,4.00,49.55,Credit Card,Taxi Affiliation Services,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.94629454,-87.65429808,POINT (-87.6542980837 41.9462945357),75
4c236701d2c0d15080f6721a7e9069ec7cb89b39,1272b2ae7413607392d197454cd072c1d0e28704c4cf989c7cbe54e51c93bdc989f7495d667a05be7bc17ccc8caeca482d2d64bc82db7e4b42b16396a5104d6c,01/04/2013 06:30:00 PM,01/04/2013 06:45:00 PM,540,0,,,,,7.45,0.00,0.00,0.00,7.45,Cash,Northwest Management LLC,,,,,,,
860d1a8c68f0e9ccd8870dca3902ffcfb7c6fa00,1d5610c060c7b1be89641621cff72e3ade46fa0734e4078dc46e0684ffaf6cbb740d23329c839f4aa96b1e3267a34895b9b02d9e9a878c563ad1c9694bccfdd8,10/18/2015 01:30:00 PM,10/18/2015 01:45:00 PM,660,3.7,,,,,10.65,2.00,0.00,0.00,12.65,Credit Card,,,,,,,,
6e5ba3bac37079c3d097ad6a2e74393648a5486a,9959b5bb8fc9103d50f541a87ae70b42646fb8aa4eadaca8a66ec86391f4429912f5237c094c8c45048d7b1d19ff67314d2ffaedb3ba2b3b6d85ac7952f45071,10/06/2014 06:15:00 PM,10/06/2014 06:15:00 PM,0,0,,,,,8.95,3.00,0.00,0.00,11.95,Credit Card,T.A.S. - Payment Only,,,,,,,
813998226b652f54b072726ae5510e77624c0781,a980aa297bf4515938aa6f2419f5b4f6e820f826e9e859c4752ba625fa809daa2814aa706fa339aaa2b09b51d5d47d4b2d0e3477d2d8218e21aaf62388cbd28e,04/15/2015 07:15:00 AM,04/15/2015 07:15:00 AM,0,0,,,,,28.00,5.60,0.00,0.00,33.60,Credit Card,,,,,,,,
2bb2dd211c0a6da16f1236b3761a3348a9176a91,9a790f7a0865a336fb3f4350580f7abcf79cfba5656594cd7e2d3dd4975ab37fb7ae16605ed4e3cff01d76ab9c8f1c56b951a8450ce65b60067f54f774c1c2e8,02/03/2013 08:45:00 AM,02/03/2013 09:00:00 AM,1140,6.5,,,,,16.85,0.00,0.00,0.00,16.85,Cash,,,,,,,,
4c0e7b23f68e478bc971399d9f5ad8af9423dc95,d5f1dac3a9dffb616015fe32b5bb45b31f24f15568712e31d847ea0a970b2a0008a62842c8718a6bc5b0afdf19e759014280173ac8d1641f66bfa408e759caca,09/29/2014 10:15:00 PM,09/29/2014 10:15:00 PM,0,0,,,,,5.85,3.00,0.00,0.00,8.85,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
2455368b770bf664ce67555cf38fa96eb217a5a4,5c6b81bc017e5958a104add3567dac050f7ab2a9e5177a5a144a1b1f6500d884a7e584b79cb7ca4b377b3e2211144cc863f28282f59eb308c4cf9c1bcc94e0aa,08/06/2015 04:45:00 PM,08/06/2015 05:30:00 PM,3060,32.8,,,,,65.05,0.00,0.00,34.00,99.05,Credit Card,,,,,,,,
486b68bbdf3862a2758839bb720498705a26749a,c4b7d4a2434871020014e186ac8489b75620cc38c41f498ea68f309ba31c19d79403abfe9434d01251b7230a33374e988a21417a91e71a7630f571e6cc4d1d89,09/02/2013 10:45:00 PM,09/02/2013 10:45:00 PM,,0,,,,,35.65,6.00,0.00,0.00,41.65,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
ffcbc714751a91a9f15ec3b7ef20f61b2fd67a98,a205f7fbc9ade177e7da5f95c61f407585ac577aac76f9218787a61a87a0b4071a382c734a2677676b72371c4f4f332e3278c711ff826ede067e25748c6d5176,03/23/2013 02:30:00 AM,03/23/2013 02:30:00 AM,600,3.1,,,24,22,9.65,0.00,0.00,0.00,9.65,Cash,,41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941),41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),25
613bce3ef872f34afc398e18e09e92db778ba8cd,d88fbc7bc71b56a99d9bb8498ae49e071a50699ba66abac8481ebb80f3ee8272f62fba0555f68528582b5570d1d7e79f8c8047009aca4125c365e300874d69cd,04/29/2016 06:00:00 PM,04/29/2016 06:00:00 PM,0,0,,,,,10.00,1.90,0.00,0.00,11.90,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
ab3b8c82e987a7f56d6e7ed1ce496bce5e4e28b3,3a0e778508af307940210b770e8840e415268a6063c5088201ab747ca6959483d19bb820eee3b6d0a2a9e1b7bd5a8cb10cc0ad6da975d783a2daa841d4021b50,03/30/2017 06:15:00 PM,03/30/2017 06:30:00 PM,840,3.4,,,,,12.50,2.00,0.00,1.00,16.00,Credit Card,,,,,,,,
0f4599c64468250fe7f333963acfdb9e748de128,15ef370c43ac1e94f80c6d15212d992c7730492faa50eb9d15cd0416b9718cc39f84f0440bdb74fcf267946f9075d87302212ec52bfb17f718302a45401852b1,07/04/2015 04:30:00 PM,07/04/2015 05:00:00 PM,1320,16.5,,,,,33.45,12.11,0.00,15.00,60.56,Credit Card,,,,,,,,
662871b39297bd9c1930df7df217c86dfd204722,c5efe71d9b292c5554527dfa1546eb7fa33c8c4b31ec21ee4c57868889698737f44e536f71c55cddc5a407e92a68b214bd137f0b3c7a15e5f76dbffe6f8e7b8e,11/22/2013 10:15:00 AM,11/22/2013 10:30:00 AM,720,0,,,,,9.45,3.00,0.00,0.00,12.45,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
fe52103ffb2c561b5dd9c3bf2e902792cef6a7b8,843c876c8bec66414998bcfdf02f9a712fa8dd38d66867a3400fe8804492e412b9a18b50958f1ba7fa26aabd95e079ab1e7165b4395f99abadd678f922e487ab,01/30/2013 11:45:00 PM,01/31/2013 12:00:00 AM,1020,0,,,76,5,25.45,0.00,0.00,2.00,27.45,Cash,Taxi Affiliation Services,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.94779159,-87.68383494,POINT (-87.6838349425 41.9477915865),75
43e09db80b8f45de652eaa94cd9b6f9d54d82544,dd8fec2148f7c001ee9feb89b6d8f27255dcd8e618102b15758581d6d06873351b8fe60d1cb55510691cbef4d01589ab2428f10589dd07f077f3033b5982d078,09/23/2013 07:45:00 AM,09/23/2013 08:00:00 AM,420,1.6,,,,,6.45,0.00,0.00,0.00,6.45,Cash,,,,,,,,
0b3a5d27acb892a179b15a51bd42eebcba134968,a31f9699f20f0e9b7ced983889fbb1de859a232798bda14e4cc5067cde087077295d9fe17cd7202e43ded27fb2d45ce16f7462a58242c39a1cbdfa9b617e980b,06/22/2017 05:30:00 PM,06/22/2017 05:45:00 PM,600,1.2,17031071500,17031081201,7,8,7.25,2.00,0.00,0.00,9.25,Credit Card,Taxi Affiliation Services,41.91461629,-87.63171737,POINT (-87.6317173661 41.9146162864),41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),68
883af867e7036b906a15d9b7b3e3abafafe753bf,839c8a07639d9477fe43f3e2b7be014a3deead1930460c23bd2b2637f8425954d15fe34466107393a708fb0a493f0e607c442b6cd875298e77eac8bb6f65df01,02/18/2014 05:30:00 PM,02/18/2014 05:30:00 PM,0,0,,,,,5.65,1.41,0.00,0.00,7.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
005aedebbe31fc78f8b9f70f23da0fe19683aa46,55af2e70fd4624a43fea70121974c54db44c8e7582ce3dd39b4bb431e168dc7d495f6b2972fa39df8c9cb02c03191dfae28570c05fbd3b2a747bbee28b809172,04/05/2014 01:30:00 AM,04/05/2014 01:45:00 AM,480,0,,,,,6.45,0.00,0.00,1.00,7.45,Cash,Blue Ribbon Taxi Association Inc.,,,,,,,
534f6ebfa33aa50ba70326daae7a9ccd08961998,330454be209c63a9c8aec48a98de3f263757034a18e6ebf284c7ddcd60f0cf95fee9a1dbd75150f9995db2e25df33ddfd2a9c5ecd49ef7167bf60009bdf53ca7,01/27/2016 10:15:00 PM,01/27/2016 10:15:00 PM,240,1.1,,,,,5.05,0.00,0.00,0.00,5.05,Cash,,,,,,,,
09201d3761a6cc710d7c522f5dfb2c1c45911cf6,8e00dda715e5ab59f03f049f4faa99fcf216fd6815d927ea0135c9c54dee34cb10f790d67ff9bf2352917ddbe06a4f30f21e3a565800495da2b60c8094970266,05/16/2014 10:00:00 AM,05/16/2014 10:00:00 AM,0,0,,,,,7.85,1.57,0.00,0.00,9.42,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
fcb508e1074ea3caee31a3eb8e7bc1e86a7c969f,842dc65ddbc393a50bb98ef1ec8bf6f3a437931621964adb15382657e606df952dbf742f96d4d1de579068932d690bf6e1f9cb8d9a6f5ef9fa93920187e9842e,01/23/2016 11:45:00 PM,01/24/2016 12:00:00 AM,360,0.9,17031839100,17031081600,32,8,6.25,0.00,0.00,2.50,8.75,Cash,Dispatch Taxi Affiliation,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.89207264,-87.62887416,POINT (-87.6288741572 41.8920726347),38
8d8910e0c81aa48f3b51074172cfed9f11cf11c8,df1047690171041466915ee430950774c52ce26e7bbdec75ec2c401514190bd531a130002c63161d5401ab50cd3427b28c0625badf0e48d1687b05477f4dc00f,01/07/2015 06:45:00 PM,01/07/2015 06:45:00 PM,480,1.1,,,,,6.25,2.00,0.00,1.00,9.25,Credit Card,,,,,,,,
19d4899be2e9b5ca28dbbea260b5626e939cb1cf,f621299fa67bd8263e781be39bd954acda79ca9c95884949a24a35f09eec2160377ccf61c4a510b49b3fa6e40de8259c40d6f34611ef283976cb3b8cf8985bc0,06/10/2015 03:30:00 PM,06/10/2015 03:45:00 PM,420,1.3,,,,,6.45,3.00,0.00,0.00,9.45,Credit Card,,,,,,,,
66a90757e24695b7b6044f70e22c1d0404ac9384,be396e27bd8c66375b7a19addba6630c208b57938c5dc480dead2de1cb95605d2bee24e45f196d25e07d0fd3558c4ca782554f370c8b5a476a7e58ebdc43e002,09/08/2015 07:30:00 PM,09/08/2015 07:45:00 PM,1320,3.7,,,,,13.25,2.65,0.00,0.00,15.90,Credit Card,Top Cab Affiliation,,,,,,,
05237808ee1582799c7d90457067b40931a1d55c,98218edd8c1afe2aa636693c931d34e5bdd76df10e1b6a6a27e60e8c986d6ea26ae13a0428854430b350cd2066a6e8e35d34e62b0549e813c75b408f155712e5,01/06/2013 05:15:00 AM,01/06/2013 05:15:00 AM,60,0,,,,,7.75,1.25,0.00,0.00,9.00,Credit Card,Taxi Affiliation Services,,,,,,,
1447c2a0754c1e3a001e7583c4e471c454b15b1a,85117a4cfcb59957cf46c1508cefa102bcd5bc723fa0b21011c849ef34389b6ee86491079bf4ff7a755397393bd121c8417e1e3ace88db64c3644a39e02ab93c,10/21/2013 07:00:00 PM,10/21/2013 07:00:00 PM,,0,,,,,8.05,2.00,0.00,0.00,10.05,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
6a9fe49883a4a3a7ea4795720e22e79e09d3fb52,664a30bd4642ae849cb593c18f9bf5f3def292f714d1b2f36208980ecc1b315d84e7d895c8280037fffde0157ec2f07b5b2c346206a2f2fd0e36135bc55960fe,07/04/2014 12:00:00 AM,07/04/2014 12:30:00 AM,1260,5.4,,,,,15.65,0.00,0.00,0.00,15.65,Cash,,,,,,,,
fdaa743921c9b552bcfcd8b2e4253281fa7cd48f,c6e3e0c48a340fdf0e0515559bae9a1a853f8ce6842ccd37d78386856af34170b540fd926788ededaeeb89abe65970f1325c3846ea67724f8adbe89e54d1a874,01/25/2015 02:00:00 PM,01/25/2015 02:30:00 PM,1620,18.7,17031980000,17031320600,76,32,37.25,0.00,0.00,2.00,39.25,Cash,Taxi Affiliation Services,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.87060737,-87.62217294,POINT (-87.6221729369 41.8706073724),75
4c8a9c13a7484c816c78605cb75c2c4d2228a6dd,f671e12f0a626a67ff9930dfc2005507491134149a9ab8b1bdc7213a527027dc9583cfcb8e8e1223a461c7fae5ad59785316470bf26b45dd14c373ddf1357678,09/25/2014 09:00:00 AM,09/25/2014 09:00:00 AM,0,0,,,,,8.85,2.21,0.00,0.00,11.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,
87063e20d3c08585929a2166542c468b8e9be59d,d997a0d4cab61cd52db2c82c78aba9a10d73bf469ff4002ceef3d85bdb629d638cbe6a8abfc6bbf6f4ad9aa0df0ff85de753094dda381afe2d4b6ab7bbe6d20e,03/01/2014 09:30:00 AM,03/01/2014 09:30:00 AM,540,1.4,,,,,7.25,0.00,0.00,0.00,7.25,Cash,,,,,,,,
ce8006cd3adbb2002b29d640b7161c8f3c9fde43,5b0e845181646f6a7a9201c1edc9a7b0d4aa0fd14bf25513e85def4a880203df70c5056e5e65ad03a256ba8bab2739428a87b7e3e069ec11847b3278846857e7,12/28/2015 03:45:00 PM,12/28/2015 04:00:00 PM,540,1.2,,,,,6.45,0.00,0.00,0.00,6.45,Cash,,,,,,,,
4fab3098cc6db7878d75072ba3b36ae98ba1a539,5422457a4d9232e2885ccd05f2f0a29581ebe0d22bf5b46242787b735c5713c6ebe5b4721422c265ea1c83082a56ac815b63490e6f03727b6ad15e96161d3789,06/07/2017 06:30:00 AM,06/07/2017 06:45:00 AM,184,0.57,17031320100,17031839100,32,32,4.75,0.00,0.00,0.00,4.75,Cash,,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),38
fbd42ee2f6eca6fdd2b82ac507ad73f94fdada8c,3a0e778508af307940210b770e8840e415268a6063c5088201ab747ca6959483d19bb820eee3b6d0a2a9e1b7bd5a8cb10cc0ad6da975d783a2daa841d4021b50,09/16/2015 07:30:00 AM,09/16/2015 07:45:00 AM,900,2.1,,,,,9.85,0.00,0.00,0.00,9.85,Cash,,,,,,,,
fb3194e7a5a0b09b4ffa44d0815994c1557192e3,59cacc10340576fd45d766f30d6f29cbc67cb1b11ffe976f6c4b68064e71588b5d60972741f25c10520afc489d8fd9688a601c3b240b5d8cdd61fd6bcf4dd7d8,08/31/2015 10:15:00 AM,08/31/2015 10:15:00 AM,0,0,17031831100,17031831100,21,21,3.25,0.65,0.00,0.50,4.40,Unknown,Taxi Affiliation Services,41.9428593,-87.71750386,POINT (-87.717503858 41.942859303),41.9428593,-87.71750386,POINT (-87.717503858 41.942859303),22
79ae565a75503c34ae0d5fb03fdd306c0ca2e1d0,532eed2f2c65b9707ddcae2abe4cb3fc4335a9a42e92b31bef4f9c9fd05d5d7d3dae1e095b03b4b6a62d97ba5c110f846184296e45dc2cbffe48cb696e7da89d,10/10/2013 05:00:00 PM,10/10/2013 05:15:00 PM,960,0.45,,,,,13.65,0.00,0.00,0.00,13.65,Cash,,,,,,,,
32b2965f2451e01cf3c534c2a2ce1f0743a6479c,da3e916799ceb50d4ca2b9a312e2742b71071540ee9e54a9ad557faa47ec8964a54bc1be265c41247f53db01c9f7800896fe136fdd24770f48d3bcca481a865d,07/01/2014 03:15:00 PM,07/01/2014 03:30:00 PM,600,3.3,,,,,9.85,6.00,0.00,2.00,17.85,Credit Card,,,,,,,,
